Title,Series or Movie,IMDb Score,Genre,Year2
Crimson Peak,Movie,6.5,HORROR,2015
Arbat,Movie,6.5,HORROR,2015
The Voices,Movie,6.4,HORROR,2015
He Never Died,Movie,6.4,HORROR,2015
Goosebumps,Movie,6.3,HORROR,2015
Scouts vs. Zombies,Movie,6.3,HORROR,2015
Creep,Movie,6.3,HORROR,2015
Bring Back the Dead,Movie,6.2,HORROR,2015
The Visit,Movie,6.2,HORROR,2015
The Visit,Movie,6.2,HORROR,2015
Tag,Movie,6.1,HORROR,2015
Insidious: Chapter 3,Movie,6.1,HORROR,2015
Residue,Movie,6.1,HORROR,2015
Victor Frankenstein,Movie,6.0,HORROR,2015
Landmine Goes Click,Movie,6.0,HORROR,2015
Train to Busan,Movie,7.6,HORROR,2016
U Turn,Movie,7.5,HORROR,2016
Kizumonogatari Part 1: Tekketsu,Movie,7.5,HORROR,2016
conjuring 2,Movie,7.3,HORROR,2016
Bone Tomahawk,Movie,7.1,HORROR,2016
A Man in the Dark,Movie,7.1,HORROR,2016
Gantz:O,Movie,7.1,HORROR,2016
The Witch,Movie,6.9,HORROR,2016
Munafik,Movie,6.9,HORROR,2016
Under the Shadow,Movie,6.9,HORROR,2016
Godzilla: Resurgence,Movie,6.8,HORROR,2016
Too Young To Die!,Movie,6.8,HORROR,2016
I Am a Hero,Movie,6.8,HORROR,2016
Autopsy of Jane Doe,Movie,6.8,HORROR,2016
Üç Harfliler 3: Karabüyü,Movie,6.6,HORROR,2016
Lights Out,Movie,6.3,HORROR,2016
Creepy,Movie,6.3,HORROR,2016
The Shallows,Movie,6.3,HORROR,2016
Ouija: Origin of Evil,Movie,6.1,HORROR,2016
Seoul Station,Movie,6.1,HORROR,2016
The Trap,Movie,8.3,HORROR,2017
Get Out,Movie,7.7,HORROR,2017
Forgotten,Movie,7.4,HORROR,2017
"Its Okay, Buddy",Movie,7.3,HORROR,2017
Split,Movie,7.3,HORROR,2017
Its the Law,Movie,7.3,HORROR,2017
Its Her Day,Movie,7.3,HORROR,2017
It,Movie,7.3,HORROR,2017
"Its Me, Its Me",Movie,7.3,HORROR,2017
The Killing of a Sacred Deer,Movie,7.0,HORROR,2017
Thelma,Movie,7.0,HORROR,2017
The House Next Door,Movie,6.8,HORROR,2017
Aval,Movie,6.8,HORROR,2017
Historietas Assombradas: O Filme,Movie,6.7,HORROR,2017
Happy Death Day,Movie,6.6,HORROR,2017
Life,Movie,6.6,HORROR,2017
Paathi,Movie,6.6,HORROR,2017
Geralds Game,Movie,6.6,HORROR,2017
Mother!,Movie,6.6,HORROR,2017
Lifes Speed Bump,Movie,6.6,HORROR,2017
Attack on Titan: The Roar of Awakening,Movie,8.1,HORROR,2018
Stree,Movie,7.6,HORROR,2018
A Quiet Place,Movie,7.5,HORROR,2018
Hereditary,Movie,7.3,HORROR,2018
Climax,Movie,7.0,HORROR,2018
The House That Jack Built,Movie,6.8,HORROR,2018
Annihilation,Movie,6.8,HORROR,2018
Summer of 84,Movie,6.7,HORROR,2018
Marrowbone,Movie,6.7,HORROR,2018
Pari,Movie,6.6,HORROR,2018
Overlord,Movie,6.6,HORROR,2018
Bird Box,Movie,6.6,HORROR,2018
Halloween,Movie,6.5,HORROR,2018
Aterrados,Movie,6.5,HORROR,2018
The Endless,Movie,6.5,HORROR,2018
Bad Samaritan,Movie,6.5,HORROR,2018
Errementari: The Blacksmith and the Devil,Movie,6.4,HORROR,2018
Incident in a Ghostland,Movie,6.4,HORROR,2018
Ghost Stories,Movie,6.4,HORROR,2018
Gonjiam: Haunted Asylum,Movie,6.3,HORROR,2018
Dororo,Movie,8.4,HORROR,2019
Kingdom,Movie,8.4,HORROR,2019
The Blue Elephant 2,Movie,8.2,HORROR,2019
One Cut of the Dead,Movie,7.7,HORROR,2019
The Lighthouse,Movie,7.5,HORROR,2019
Doctor Sleep,Movie,7.3,HORROR,2019
Midsommar,Movie,7.1,HORROR,2019
I See You,Movie,6.8,HORROR,2019
122,Movie,6.8,HORROR,2019
Us,Movie,6.8,HORROR,2019
Zombieland: Double Tap,Movie,6.7,HORROR,2019
It Chapter Two,Movie,6.5,HORROR,2019
Scooby-Doo! and the Curse of the 13th Ghost,Movie,6.5,HORROR,2019
Inhuman Kiss,Movie,6.5,HORROR,2019
Escape Room,Movie,6.4,HORROR,2019
Svaha: The Sixth Finger,Movie,6.3,HORROR,2019
The Forest of Love,Movie,6.3,HORROR,2019
The Divine Fury,Movie,6.2,HORROR,2019
Happy Death Day 2U,Movie,6.2,HORROR,2019
Scary Stories to Tell in the Dark,Movie,6.2,HORROR,2019
Andhaghaaram,Movie,7.6,HORROR,2020
The Invisible Man,Movie,7.1,HORROR,2020
The Platform,Movie,7.0,HORROR,2020
Bulbbul,Movie,6.5,HORROR,2020
His House,Movie,6.5,HORROR,2020
Extra Ordinary,Movie,6.4,HORROR,2020
Sputnik,Movie,6.4,HORROR,2020
Low Season,Movie,6.3,HORROR,2020
The Wolf of Snow Hollow,Movie,6.2,HORROR,2020
Color Out of Space,Movie,6.2,HORROR,2020
VFW,Movie,6.1,HORROR,2020
Pee Nak 2,Movie,6.0,HORROR,2020
Yummy,Movie,6.0,HORROR,2020
RELIC,Movie,6.0,HORROR,2020
The Babysitter: Killer Queen,Movie,5.8,HORROR,2020
Vivarium,Movie,5.8,HORROR,2020
The Wretched,Movie,5.8,HORROR,2020
1BR,Movie,5.8,HORROR,2020
Sweetheart,Movie,5.8,HORROR,2020
Sweet River,Movie,5.6,HORROR,2020
Girl Trip,Movie,7.8,HORROR,2021
The Vigil,Movie,5.5,HORROR,2021
Red Dot,Movie,5.5,HORROR,2021
Inception,Movie,8.8,SCI-FI,2010
The Disappearance of Haruhi Suzumiya,Movie,8.1,SCI-FI,2010
My Little Pony Friendship Is Magic: Best Gift Ever,Movie,7.6,SCI-FI,2010
Megamind,Movie,7.2,SCI-FI,2010
Iron Man 2,Movie,7.0,SCI-FI,2010
Trollhunter,Movie,7.0,SCI-FI,2010
Urutoraman zero the movie: Chou kessen! Beriaru ginga teikoku,Movie,7.0,SCI-FI,2010
Planet Hulk,Movie,6.8,SCI-FI,2010
Doraemon the Movie: Nobita’s Mermaid Legend,Movie,6.5,SCI-FI,2010
Predators,Movie,6.4,SCI-FI,2010
Yu-Gi-Oh! Bonds Beyond Time,Movie,6.4,SCI-FI,2010
Hot Tub Time Machine,Movie,6.4,SCI-FI,2010
The Lady Shogun and Her Men,Movie,6.4,SCI-FI,2010
Repo Men,Movie,6.3,SCI-FI,2010
Resident Evil: Afterlife,Movie,5.8,SCI-FI,2010
Primal,Movie,4.9,SCI-FI,2010
Skyline,Movie,4.4,SCI-FI,2010
Action Replayy,Movie,4.2,SCI-FI,2010
The Tragedy of Man,Movie,8.0,SCI-FI,2011
Rise of the Planet of the Apes,Movie,7.6,SCI-FI,2011
Source Code,Movie,7.5,SCI-FI,2011
Doraemon: Nobitas Chronicle of the Moon Exploration,Movie,7.4,SCI-FI,2011
Doraemon the Movie: Nobita and the Steel Troops,Movie,7.4,SCI-FI,2011
Limitless,Movie,7.4,SCI-FI,2011
Real Steel,Movie,7.1,SCI-FI,2011
Real,Movie,7.1,SCI-FI,2011
Super 8,Movie,7.0,SCI-FI,2011
8 первых свиданий,Movie,7.0,SCI-FI,2011
The Man from the Future,Movie,7.0,SCI-FI,2011
Paul,Movie,7.0,SCI-FI,2011
The Adjustment Bureau,Movie,7.0,SCI-FI,2011
In Time,Movie,6.7,SCI-FI,2011
A Monster in Paris,Movie,6.7,SCI-FI,2011
Cest la vie!,Movie,6.7,SCI-FI,2011
Rosa & Dara a jejich dobrodružství,Movie,6.6,SCI-FI,2011
Thor: Tales of Asgard,Movie,6.3,SCI-FI,2011
The Thing,Movie,6.2,SCI-FI,2011
Transformers: Dark of the Moon,Movie,6.2,SCI-FI,2011
Ju Chang Ban  PSYCHO-PASS saikopasu,Movie,8.2,SCI-FI,2012
Avengers Assemble,Movie,8.0,SCI-FI,2012
Ghost in the Shell: Solid State Society,Movie,8.0,SCI-FI,2012
Cloud Atlas,Movie,7.4,SCI-FI,2012
Looper,Movie,7.4,SCI-FI,2012
Rise of the Guardians,Movie,7.3,SCI-FI,2012
The Hunger Games,Movie,7.2,SCI-FI,2012
Kamen Rider × Super Sentai Super Hero Taisen,Movie,7.1,SCI-FI,2012
Dredd,Movie,7.1,SCI-FI,2012
Fullmetal Alchemist: The Sacred Star of Milos,Movie,7.0,SCI-FI,2012
Prometheus,Movie,7.0,SCI-FI,2012
Chronicle,Movie,7.0,SCI-FI,2012
The Amazing Spider-Man,Movie,6.9,SCI-FI,2012
Men in Black 3,Movie,6.8,SCI-FI,2012
Doraemon the Movie: Nobita and the Island of Miracles - Animal Adventure,Movie,6.7,SCI-FI,2012
Thermae Romae,Movie,6.4,SCI-FI,2012
The Rift,Movie,6.4,SCI-FI,2012
Ultraman Saga,Movie,6.3,SCI-FI,2012
Total Recall,Movie,6.3,SCI-FI,2012
I Wake Up Yesterday,Movie,6.2,SCI-FI,2012
Gintama: The Movie,Movie,8.3,SCI-FI,2013
Gintama: The Movie: The Final Chapter: Be Forever Yorozuya,Movie,8.3,SCI-FI,2013
Mr. Nobody,Movie,7.8,SCI-FI,2013
About Time,Movie,7.8,SCI-FI,2013
Gravity,Movie,7.7,SCI-FI,2013
Star Trek Into Darkness,Movie,7.7,SCI-FI,2013
The Hunger Games: Catching Fire,Movie,7.5,SCI-FI,2013
PATEMA INVERTED,Movie,7.4,SCI-FI,2013
Ghost Whispers,Movie,7.3,SCI-FI,2013
Despicable Me 2,Movie,7.3,SCI-FI,2013
The History of Future Folk,Movie,7.2,SCI-FI,2013
Ghost Pain,Movie,7.2,SCI-FI,2013
Iron Man 3,Movie,7.1,SCI-FI,2013
Man of Steel,Movie,7.0,SCI-FI,2013
World War Z,Movie,7.0,SCI-FI,2013
Oblivion,Movie,7.0,SCI-FI,2013
The Worlds End,Movie,7.0,SCI-FI,2013
Pacific Rim,Movie,6.9,SCI-FI,2013
Doraemon the Movie: Nobita in the Secret Gadget Museum,Movie,6.8,SCI-FI,2013
Escape Plan,Movie,6.7,SCI-FI,2013
Interstellar,Movie,8.6,SCI-FI,2014
Forever,Movie,8.3,SCI-FI,2014
Her,Movie,8.0,SCI-FI,2014
Edge of Tomorrow,Movie,7.9,SCI-FI,2014
Who Am I - Kein System Ist Sicher,Movie,7.6,SCI-FI,2014
Dawn of the Planet of the Apes,Movie,7.6,SCI-FI,2014
Dragon Ball Z: Battle of Gods,Movie,7.2,SCI-FI,2014
The One I Love,Movie,7.1,SCI-FI,2014
Snowpiercer,Movie,7.1,SCI-FI,2014
The Maze Runner,Movie,6.8,SCI-FI,2014
Mr. Peabody and Sherman,Movie,6.8,SCI-FI,2014
Expelled from Paradise,Movie,6.7,SCI-FI,2014
Penguins of Madagascar: The Movie,Movie,6.7,SCI-FI,2014
Divergent,Movie,6.6,SCI-FI,2014
Lego DC Comics: Batman Be-Leaguered,Movie,6.6,SCI-FI,2014
The Amazing Spider-Man 2,Movie,6.6,SCI-FI,2014
The Hunger Games: Mockingjay - Part 1,Movie,6.6,SCI-FI,2014
The Giver,Movie,6.5,SCI-FI,2014
Mindscape,Movie,6.5,SCI-FI,2014
The Purge: Anarchy,Movie,6.4,SCI-FI,2014
Sense8: Creating the World,Movie,8.6,SCI-FI,2015
Mad Max: Fury Road,Movie,8.1,SCI-FI,2015
The Martian,Movie,8.0,SCI-FI,2015
Ultra Fight Victory,Movie,8.0,SCI-FI,2015
Digimon Adventure tri. Chapter 4: Lost,Movie,7.5,SCI-FI,2015
Predestination,Movie,7.5,SCI-FI,2015
Avengers: Age of Ultron,Movie,7.3,SCI-FI,2015
Ant-Man,Movie,7.3,SCI-FI,2015
Dragon Ball Z: Resurrection F,Movie,7.3,SCI-FI,2015
The Lobster,Movie,7.2,SCI-FI,2015
Mutafukaz,Movie,7.0,SCI-FI,2015
Jurassic World,Movie,7.0,SCI-FI,2015
Chappie,Movie,6.8,SCI-FI,2015
Ghost in the Shell: The New Movie,Movie,6.7,SCI-FI,2015
Kamen Rider × Kamen Rider Ghost and Drive: Super Movie War Genesis,Movie,6.7,SCI-FI,2015
The Hunger Games: Mockingjay - Part 2,Movie,6.6,SCI-FI,2015
Doraemon the Movie: Nobita and the Space Heroes,Movie,6.5,SCI-FI,2015
Minions,Movie,6.4,SCI-FI,2015
Terminator Genisys,Movie,6.3,SCI-FI,2015
Maze Runner: The Scorch Trials,Movie,6.3,SCI-FI,2015
Erased,Movie,8.5,SCI-FI,2016
Deadpool,Movie,8.0,SCI-FI,2016
Arrival,Movie,7.9,SCI-FI,2016
Captain America: Civil War,Movie,7.8,SCI-FI,2016
Kamen Rider Heisei Generations: Dr. Pac-Man vs. Ex-Aid and Ghost with Legend Rider,Movie,7.7,SCI-FI,2016
Saving Sally,Movie,7.6,SCI-FI,2016
Mars,Movie,7.5,SCI-FI,2016
Second Chance,Movie,7.5,SCI-FI,2016
Doctor Strange,Movie,7.5,SCI-FI,2016
Second Chance,Movie,7.5,SCI-FI,2016
BoBoiBoy: The Movie,Movie,7.2,SCI-FI,2016
Star Trek Beyond,Movie,7.1,SCI-FI,2016
Gantz:O,Movie,7.1,SCI-FI,2016
Passengers,Movie,7.0,SCI-FI,2016
They Call Me Jeeg,Movie,7.0,SCI-FI,2016
X-Men: Apocalypse,Movie,6.9,SCI-FI,2016
Kingsglaive: Final Fantasy XV,Movie,6.8,SCI-FI,2016
Godzilla: Resurgence,Movie,6.8,SCI-FI,2016
Doraemon the Movie: Nobitas Treasure Island,Movie,6.7,SCI-FI,2016
Doraemon the Movie: Nobita and the Birth of Japan 2016,Movie,6.7,SCI-FI,2016
Plan B,Movie,8.2,SCI-FI,2017
Blade Runner 2049,Movie,8.0,SCI-FI,2017
Inuyashiki,Movie,7.7,SCI-FI,2017
Kamen Rider Ex-Aid the Movie: True Ending,Movie,7.6,SCI-FI,2017
Womans Holes,Movie,7.4,SCI-FI,2017
Spider-Man: Homecoming,Movie,7.4,SCI-FI,2017
Sword Art Online the Movie: Ordinal Scale,Movie,7.4,SCI-FI,2017
War for the Planet of the Apes,Movie,7.4,SCI-FI,2017
Wonder Woman,Movie,7.4,SCI-FI,2017
The Shape of Water,Movie,7.3,SCI-FI,2017
Okja,Movie,7.3,SCI-FI,2017
Thelma,Movie,7.0,SCI-FI,2017
Uchu Sentai Kyuranger the Movie: Geth Indaver Strikes Back,Movie,6.9,SCI-FI,2017
What Happened to Monday,Movie,6.9,SCI-FI,2017
The Irregular at Magic High School The Movie: The Girl Who Summons the Stars,Movie,6.9,SCI-FI,2017
Ultraman Ginga S The Movie,Movie,6.8,SCI-FI,2017
Life,Movie,6.6,SCI-FI,2017
The Girl with All the Gifts,Movie,6.6,SCI-FI,2017
Lifes Speed Bump,Movie,6.6,SCI-FI,2017
Kong: Skull Island,Movie,6.6,SCI-FI,2017
Hello Carbot the Movie: The Cretaceous Period,Movie,8.7,SCI-FI,2018
Spider-Man: Into the Spider-Verse,Movie,8.4,SCI-FI,2018
Attack on Titan: The Roar of Awakening,Movie,8.1,SCI-FI,2018
Uchu Sentai Kyuranger vs. Space Squad,Movie,7.7,SCI-FI,2018
Eureka Seven Hi-Evolution: Anemone,Movie,7.6,SCI-FI,2018
Ready Player One,Movie,7.5,SCI-FI,2018
My Hero Academia: Two Heroes,Movie,7.5,SCI-FI,2018
Upgrade,Movie,7.5,SCI-FI,2018
A Quiet Place,Movie,7.5,SCI-FI,2018
My Little Pony Equestria Girls: Forgotten Friendship,Movie,7.3,SCI-FI,2018
Black Mirror: Bandersnatch,Movie,7.2,SCI-FI,2018
Arif V 216,Movie,7.1,SCI-FI,2018
Sorry to Bother You,Movie,6.9,SCI-FI,2018
Cafe Funiculi Funicula,Movie,6.9,SCI-FI,2018
Aquaman,Movie,6.9,SCI-FI,2018
Teen Titans Go! To the Movies,Movie,6.8,SCI-FI,2018
Kamen Rider Heisei Generations Forever,Movie,6.8,SCI-FI,2018
Bumblebee,Movie,6.8,SCI-FI,2018
Annihilation,Movie,6.8,SCI-FI,2018
Venom,Movie,6.7,SCI-FI,2018
Ejen Ali The Movie,Movie,8.6,SCI-FI,2019
Lupinranger VS Patranger VS Kyuranger,Movie,8.3,SCI-FI,2019
Dragon Ball Super: Broly,Movie,7.9,SCI-FI,2019
Invader Zim: Enter the Florpus,Movie,7.5,SCI-FI,2019
Spider-Man: Far from Home,Movie,7.5,SCI-FI,2019
Code Geass: Lelouch of the Re;Surrection,Movie,7.4,SCI-FI,2019
Kamen Rider Build NEW WORLD: Kamen Rider Grease,Movie,7.3,SCI-FI,2019
Build New World: Kamen Rider Cross-Z,Movie,7.2,SCI-FI,2019
Promare,Movie,7.1,SCI-FI,2019
The Wolfs Call,Movie,6.9,SCI-FI,2019
Hello World,Movie,6.8,SCI-FI,2019
BoBoiBoy Movie 2,Movie,6.8,SCI-FI,2019
I Am Mother,Movie,6.7,SCI-FI,2019
Freaks,Movie,6.7,SCI-FI,2019
Clara,Movie,6.7,SCI-FI,2019
Light of My Life,Movie,6.6,SCI-FI,2019
Pokémon Detective Pikachu,Movie,6.6,SCI-FI,2019
Justice League vs the Fatal Five,Movie,6.5,SCI-FI,2019
Eggnoid: Love & Time Portal,Movie,6.3,SCI-FI,2019
Blackfox,Movie,6.2,SCI-FI,2019
My Hero Academia: Heroes Rising,Movie,7.9,SCI-FI,2020
Justice League Dark: Apokolips War,Movie,7.8,SCI-FI,2020
The Invisible Man,Movie,7.1,SCI-FI,2020
The Platform,Movie,7.0,SCI-FI,2020
A Shaun the Sheep Movie: Farmageddon,Movie,6.9,SCI-FI,2020
Altered Carbon: Resleeved,Movie,6.5,SCI-FI,2020
Sonic the Hedgehog,Movie,6.5,SCI-FI,2020
Captain Underpants Epic Choice-o-Rama,Movie,6.5,SCI-FI,2020
Superman: Red Son,Movie,6.4,SCI-FI,2020
Sputnik,Movie,6.4,SCI-FI,2020
Proxima,Movie,6.4,SCI-FI,2020
Time to Hunt,Movie,6.3,SCI-FI,2020
John Was Trying to Contact Aliens,Movie,6.3,SCI-FI,2020
Alien Xmas,Movie,6.2,SCI-FI,2020
Color Out of Space,Movie,6.2,SCI-FI,2020
The Magic School Bus Rides Again Kids In Space,Movie,6.1,SCI-FI,2020
Project Power,Movie,6.0,SCI-FI,2020
Vivarium,Movie,5.8,SCI-FI,2020
Sweetheart,Movie,5.8,SCI-FI,2020
Scoob,Movie,5.7,SCI-FI,2020
Space Sweepers,Movie,6.6,SCI-FI,2021
The Yin-Yang Master: Dream Of Eternity,Movie,6.3,SCI-FI,2021
Outside the Wire,Movie,5.4,SCI-FI,2021
Честное пионерское 3,Movie,8.2,FAMILY,2010
Hachi: A Dogs Tale,Movie,8.1,FAMILY,2010
The Disappearance of Haruhi Suzumiya,Movie,8.1,FAMILY,2010
How to Train Your Dragon,Movie,8.1,FAMILY,2010
Harry Potter and the Deathly Hallows: Part I,Movie,7.7,FAMILY,2010
My Little Pony Friendship Is Magic: Best Gift Ever,Movie,7.6,FAMILY,2010
Despicable Me,Movie,7.6,FAMILY,2010
The Gruffalo,Movie,7.5,FAMILY,2010
Kooky,Movie,7.3,FAMILY,2010
Megamind,Movie,7.2,FAMILY,2010
Legend of the Guardians: The Owls of GaHoole,Movie,6.9,FAMILY,2010
The Best of the Wiggles,Movie,6.9,FAMILY,2010
Kung Fu Panda: Holiday,Movie,6.8,FAMILY,2010
Doraemon the Movie: Nobita’s Mermaid Legend,Movie,6.5,FAMILY,2010
Shrek Forever After,Movie,6.3,FAMILY,2010
Snuf de Hond en het Spookslot,Movie,6.3,FAMILY,2010
Barbie in A Mermaid Tale,Movie,6.2,FAMILY,2010
The Karate Kid,Movie,6.2,FAMILY,2010
Nanny McPhee Returns,Movie,6.1,FAMILY,2010
Dik Trom,Movie,6.1,FAMILY,2010
I Am Kalam,Movie,8.0,FAMILY,2011
K-on! the movie,Movie,7.6,FAMILY,2011
Hugo,Movie,7.5,FAMILY,2011
Doraemon: Nobitas Chronicle of the Moon Exploration,Movie,7.4,FAMILY,2011
From Up on Poppy Hill,Movie,7.4,FAMILY,2011
Doraemon the Movie: Nobita and the Steel Troops,Movie,7.4,FAMILY,2011
Chillar Party,Movie,7.4,FAMILY,2011
X Large,Movie,7.3,FAMILY,2011
The Adventures of Tintin,Movie,7.3,FAMILY,2011
Kung Fu Panda 2,Movie,7.2,FAMILY,2011
Rango,Movie,7.2,FAMILY,2011
The Gruffalos Child,Movie,7.2,FAMILY,2011
The Muppets,Movie,7.1,FAMILY,2011
Arthur Christmas,Movie,7.1,FAMILY,2011
Soul Surfer,Movie,7.0,FAMILY,2011
Dolphin Tale,Movie,6.9,FAMILY,2011
Rio,Movie,6.9,FAMILY,2011
Fimfarum – The Third Time Lucky,Movie,6.9,FAMILY,2011
I Am,Movie,6.8,FAMILY,2011
A Monster in Paris,Movie,6.7,FAMILY,2011
English Vinglish,Movie,7.8,FAMILY,2012
Elena,Movie,7.6,FAMILY,2012
The Secret World of Arrietty,Movie,7.6,FAMILY,2012
Achtste-groepers huilen niet,Movie,7.5,FAMILY,2012
Rise of the Guardians,Movie,7.3,FAMILY,2012
A Letter to Momo,Movie,7.3,FAMILY,2012
Blue Exorcist: The Movie,Movie,7.2,FAMILY,2012
أحمد حلمي - ليلى عز العرب - محمد فرج,Movie,7.2,FAMILY,2012
Hotel Transylvania,Movie,7.1,FAMILY,2012
Zarafa,Movie,7.0,FAMILY,2012
Brammetje Baas,Movie,7.0,FAMILY,2012
ParaNorman,Movie,7.0,FAMILY,2012
Madagascar 3: Europes Most Wanted,Movie,6.8,FAMILY,2012
Doraemon the Movie: Nobita and the Island of Miracles - Animal Adventure,Movie,6.7,FAMILY,2012
Mees Kees,Movie,6.7,FAMILY,2012
The Pirates! Band of Misfits,Movie,6.7,FAMILY,2012
Big Miracle,Movie,6.5,FAMILY,2012
Ice Age: Continental Drift,Movie,6.5,FAMILY,2012
Dr. Seuss The Lorax,Movie,6.4,FAMILY,2012
A Turtles Tale: Sammys Adventures,Movie,6.0,FAMILY,2012
The Birth Reborn 3,Movie,8.0,FAMILY,2013
The Birth Reborn,Movie,8.0,FAMILY,2013
Kaguyahime no monogatari,Movie,8.0,FAMILY,2013
Room on the Broom,Movie,7.6,FAMILY,2013
Ghadi,Movie,7.4,FAMILY,2013
Despicable Me 2,Movie,7.3,FAMILY,2013
The Croods,Movie,7.2,FAMILY,2013
Spijt,Movie,7.1,FAMILY,2013
Shrek the Musical,Movie,7.1,FAMILY,2013
Haani,Movie,7.1,FAMILY,2013
Naa Bangaaru Talli,Movie,7.1,FAMILY,2013
Doraemon the Movie: Nobita in the Secret Gadget Museum,Movie,6.8,FAMILY,2013
Persona 3 the Movie: #2 Midsummer Knights Dream,Movie,6.8,FAMILY,2013
Persona 3 the Movie: #1 Spring of Birth,Movie,6.8,FAMILY,2013
Persona 3 The Movie: #4 Winter of Rebirth,Movie,6.8,FAMILY,2013
Solan og Ludvig: Jul i Flåklypa,Movie,6.8,FAMILY,2013
Domestic,Movie,6.7,FAMILY,2013
Epic,Movie,6.7,FAMILY,2013
Salmas Big Wish,Movie,6.7,FAMILY,2013
Satellite Boy,Movie,6.6,FAMILY,2013
How to Train Your Dragon 2,Movie,7.8,FAMILY,2014
The Lego Movie,Movie,7.7,FAMILY,2014
The Book of Life,Movie,7.3,FAMILY,2014
Dragon Ball Z: Battle of Gods,Movie,7.2,FAMILY,2014
Dragons: Dawn of the Dragon Racers,Movie,7.0,FAMILY,2014
Jack and the Cuckoo-Clock Heart,Movie,7.0,FAMILY,2014
Mitt,Movie,6.9,FAMILY,2014
Mr. Peabody and Sherman,Movie,6.8,FAMILY,2014
LeapFrog: Letter Factory,Movie,6.8,FAMILY,2014
To See the Sea,Movie,6.8,FAMILY,2014
Penguins of Madagascar: The Movie,Movie,6.7,FAMILY,2014
When the Game Stands Tall,Movie,6.7,FAMILY,2014
Head Full of Honey,Movie,6.6,FAMILY,2014
Thomas and Friends: Tale of the Brave,Movie,6.6,FAMILY,2014
Lego DC Comics: Batman Be-Leaguered,Movie,6.6,FAMILY,2014
Dil Vil Pyaar Vyaar,Movie,6.5,FAMILY,2014
Mees Kees op de planken,Movie,6.4,FAMILY,2014
Dolphin Tale 2,Movie,6.4,FAMILY,2014
Muppets Most Wanted,Movie,6.4,FAMILY,2014
Fireflies,Movie,6.4,FAMILY,2014
Song of the Sea,Movie,8.1,FAMILY,2015
Thomas and Friends: The Adventure Begins,Movie,8.0,FAMILY,2015
A Christmas Special: Miraculous: Tales of Ladybug and Cat Noir,Movie,7.8,FAMILY,2015
Walt Disney Animation Studios Short Films Collection,Movie,7.7,FAMILY,2015
When Marnie Was There,Movie,7.7,FAMILY,2015
Heidi,Movie,7.5,FAMILY,2015
Heidi,Movie,7.5,FAMILY,2015
Our Little Sister,Movie,7.5,FAMILY,2015
Digimon Adventure tri. Chapter 4: Lost,Movie,7.5,FAMILY,2015
The Little Man,Movie,7.4,FAMILY,2015
Shaun the Sheep Movie,Movie,7.3,FAMILY,2015
Dragon Ball Z: Resurrection F,Movie,7.3,FAMILY,2015
Mune: Guardian of the Moon,Movie,7.2,FAMILY,2015
Paddington,Movie,7.2,FAMILY,2015
Stick Man,Movie,7.2,FAMILY,2015
Tinker Bell and the Legend of the NeverBeast,Movie,7.2,FAMILY,2015
The Peanuts Movie,Movie,7.1,FAMILY,2015
De Boskampis,Movie,7.0,FAMILY,2015
Roald Dahls Esio Trot,Movie,7.0,FAMILY,2015
Jagat,Movie,6.9,FAMILY,2015
A Silent Voice,Movie,8.1,FAMILY,2016
In This Corner of the World,Movie,7.8,FAMILY,2016
Kubo and the Two Strings,Movie,7.8,FAMILY,2016
The Little Prince,Movie,7.7,FAMILY,2016
The Beginning of Life,Movie,7.6,FAMILY,2016
Little Lunch: The Halloween Horror Story,Movie,7.5,FAMILY,2016
"Life, Animated",Movie,7.5,FAMILY,2016
A Street Cat Named Bob,Movie,7.4,FAMILY,2016
Eddie the Eagle,Movie,7.4,FAMILY,2016
Girls und Panzer der Film,Movie,7.4,FAMILY,2016
Greater,Movie,7.3,FAMILY,2016
Fantastic Beasts and Where To Find Them,Movie,7.3,FAMILY,2016
Sing,Movie,7.1,FAMILY,2016
Miracles from Heaven,Movie,7.1,FAMILY,2016
Big Fish and Begonia,Movie,7.1,FAMILY,2016
Kung Fu Panda 3,Movie,7.1,FAMILY,2016
Kung Fu Panda: Secrets of the Scroll,Movie,7.1,FAMILY,2016
Kingsglaive: Final Fantasy XV,Movie,6.8,FAMILY,2016
Monkey King: Hero Is Back,Movie,6.8,FAMILY,2016
O Filho Eterno,Movie,6.8,FAMILY,2016
Muramba,Movie,8.1,FAMILY,2017
Wonder,Movie,8.0,FAMILY,2017
Earth: One Amazing Day,Movie,7.8,FAMILY,2017
Loving Vincent,Movie,7.8,FAMILY,2017
The Breadwinner,Movie,7.7,FAMILY,2017
Kartini: Princess of Java,Movie,7.7,FAMILY,2017
"The Night Is Short, Walk On Girl",Movie,7.6,FAMILY,2017
A Monster Calls,Movie,7.5,FAMILY,2017
Power Paandi,Movie,7.5,FAMILY,2017
The Lego Batman Movie,Movie,7.3,FAMILY,2017
A Dogs Purpose,Movie,7.2,FAMILY,2017
True: Tricky Treat Day,Movie,7.2,FAMILY,2017
Survival Family,Movie,7.2,FAMILY,2017
Buddy Thunderstruck: The Maybe Pile,Movie,7.2,FAMILY,2017
Shimajiro to Ehon no Kuni,Movie,7.1,FAMILY,2017
True: Grabbleapple Harvest,Movie,7.1,FAMILY,2017
Beat Bugs: All Together Now,Movie,7.0,FAMILY,2017
Astérix: The Mansion of the Gods,Movie,6.9,FAMILY,2017
